timestamp,elapsed_seconds,bga1_primary_gas_pct,bga1_secondary_gas_pct,bga1_remaining_gas_pct,bga1_primary_gas_type,bga1_secondary_gas_type,bga1_remaining_gas_type,bga2_primary_gas_pct,bga2_secondary_gas_pct,bga2_remaining_gas_pct,bga2_primary_gas_type,bga2_secondary_gas_type,bga2_remaining_gas_type,bga3_primary_gas_pct,bga3_secondary_gas_pct,bga3_remaining_gas_pct,bga3_primary_gas_type,bga3_secondary_gas_type,bga3_remaining_gas_type,purge_mode
2025-07-07 16:00:13.844,53.426,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:14.854,54.436,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:15.856,55.439,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:16.863,56.446,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:17.864,57.447,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:18.866,58.449,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:19.876,59.459,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:20.877,60.459,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:21.887,61.47,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:22.902,62.485,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:23.909,63.492,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:24.927,64.509,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:25.932,65.514,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:26.940,66.523,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:27.955,67.538,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:28.961,68.544,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:29.971,69.553,13.121,86.879,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.024,87.976,0.0,H2,O2,N2,False
2025-07-07 16:00:30.982,70.564,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:31.989,71.572,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:33.003,72.586,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:34.010,73.592,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:35.013,74.596,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:36.020,75.603,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:37.032,76.614,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
