timestamp,elapsed_seconds,pressure_h2_psi,pressure_o2_psi,pressure_post_ms_psi,pressure_pre_ms_psi,pressure_h2_bp_psi,current_a,temp_inlet_c,temp_outlet_c,temp_stack1_c,temp_stack2_c,temp_ambient_c,temp_cooling_c,temp_gas_c,temp_case_c
2025-07-07 15:59:20.418,0.0,0,0,0,0,0,0,36.7,32.1,32.2,32.7,49.2,49.4,49.0,49.4
2025-07-07 15:59:21.422,1.004,0,0,0,0,0,0,36.7,32.1,32.2,32.7,49.1,49.2,48.9,49.4
2025-07-07 15:59:22.433,2.015,0,0,0,0.001,0,0,36.7,32.1,32.1,32.7,49.2,49.4,48.9,49.4
2025-07-07 15:59:23.440,3.023,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.2,49.4,49.1,49.5
2025-07-07 15:59:24.457,4.039,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.1,49.3,48.9,49.3
2025-07-07 15:59:25.454,5.036,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.1,49.4,48.9,49.4
2025-07-07 15:59:26.458,6.041,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.2,49.3,49.0,49.5
2025-07-07 15:59:27.467,7.05,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.1,49.2,48.8,49.2
2025-07-07 15:59:28.470,8.053,0,0,0,0,0,0,36.6,32.1,32.1,32.7,48.9,49.1,48.9,49.3
2025-07-07 15:59:29.479,9.062,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.3,49.4,48.9,49.4
2025-07-07 15:59:30.487,10.07,0,0,0,0,0,0,36.7,32.1,32.1,32.7,49.1,49.3,48.9,49.4
2025-07-07 15:59:31.514,11.096,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.0,49.3,48.8,49.3
2025-07-07 15:59:32.528,12.111,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.0,49.2,48.7,49.2
2025-07-07 15:59:33.537,13.12,0,0,0,0,0,0,36.7,32.1,32.1,32.7,49.1,49.3,48.7,49.1
2025-07-07 15:59:34.546,14.129,0,0,0,0,0,0,36.7,32.1,32.1,32.7,49.1,49.3,48.8,49.5
2025-07-07 15:59:35.546,15.129,0,0,0,0,0,0,36.7,32.1,32.1,32.7,48.8,49.0,48.7,49.1
2025-07-07 15:59:36.554,16.136,0,0,0,0,0,0,36.7,32.1,32.1,32.7,49.2,49.5,49.0,49.4
2025-07-07 15:59:37.561,17.143,0,0,0,0,0,0,36.7,32.1,32.1,32.7,49.3,49.5,49.0,49.3
2025-07-07 15:59:38.583,18.165,0,0,0,0,0,0,36.7,32.1,32.1,32.7,49.1,49.3,49.0,49.5
2025-07-07 15:59:39.597,19.179,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.2,49.4,49.0,49.5
2025-07-07 15:59:40.599,20.182,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.4,49.5,49.2,49.6
2025-07-07 15:59:41.614,21.196,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.4,49.5,49.2,49.5
2025-07-07 15:59:42.619,22.201,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.3,49.5,49.1,49.6
2025-07-07 15:59:43.628,23.21,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.2,49.4,49.0,49.5
2025-07-07 15:59:44.637,24.22,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.1,49.4,49.1,49.5
2025-07-07 15:59:45.646,25.229,0,0,0,0,0,0,36.7,32.1,32.1,32.7,49.2,49.3,48.8,49.2
2025-07-07 15:59:46.652,26.235,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.1,49.3,48.9,49.4
2025-07-07 15:59:47.659,27.241,0,0,0,0,0,0,36.6,32.1,32.1,32.7,49.2,49.5,48.9,49.5
